기업,종목코드,기간,기준일,항목,값(원),값구분,출처,항목세트
우리금융지주,316140,2019Q3,2019-09-30,분기말 종가,12450,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20190930 (KOSPI, 우리금융지주 ; 종가 12450 × 상장주식수 722267683 = 시가총액 8992232653350)",금융
우리금융지주,316140,2019Q3,2019-09-30,분기말 상장주식수,722267683,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20190930 (KOSPI, 우리금융지주 ; 종가 12450 × 상장주식수 722267683 = 시가총액 8992232653350)",금융
우리금융지주,316140,2019Q3,2019-09-30,분기말 시가총액,8992232653350,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20190930 (KOSPI, 우리금융지주 ; 종가 12450 × 상장주식수 722267683 = 시가총액 8992232653350)",금융
우리금융지주,316140,2019Q4,2019-12-31,분기말 자산총계,361980724000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330004490,금융
우리금융지주,316140,2019Q4,2019-12-31,분기말 부채총계,336488392000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330004490,금융
우리금융지주,316140,2019Q4,2019-12-31,분기말 총자본(자기자본),25492332000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330004490,금융
우리금융지주,316140,2019Q4,2019-12-31,분기별 영업수익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330004490 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002590,금융
우리금융지주,316140,2019Q4,2019-12-31,분기별 영업이익,430273000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330004490 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002590,금융
우리금융지주,316140,2019Q4,2019-12-31,분기별 당기순이익(지배),206510000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330004490 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002590,금융
우리금융지주,316140,2019Q4,2019-12-31,분기별 순이자이익,1476856000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330004490 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002590,금융
우리금융지주,316140,2019Q4,2019-12-31,분기별 순수수료이익,261884000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330004490 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002590,금융
우리금융지주,316140,2019Q4,2019-12-31,분기별 영업활동현금흐름,-183599000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330004490 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002590,금융
우리금융지주,316140,2019Q4,2019-12-31,분기말 지배지분 자본,21510370000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330004490,금융
우리금융지주,316140,2019Q4,2019-12-30,분기말 종가,11600,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20191230 (KOSPI, 우리금융지주 ; 종가 11600 × 상장주식수 722267683 = 시가총액 8378305122800)",금융
우리금융지주,316140,2019Q4,2019-12-30,분기말 상장주식수,722267683,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20191230 (KOSPI, 우리금융지주 ; 종가 11600 × 상장주식수 722267683 = 시가총액 8378305122800)",금융
우리금융지주,316140,2019Q4,2019-12-30,분기말 시가총액,8378305122800,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20191230 (KOSPI, 우리금융지주 ; 종가 11600 × 상장주식수 722267683 = 시가총액 8378305122800)",금융
우리금융지주,316140,2020Q1,2020-03-31,분기말 자산총계,378214148000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002609,금융
우리금융지주,316140,2020Q1,2020-03-31,분기말 부채총계,352409156000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002609,금융
우리금융지주,316140,2020Q1,2020-03-31,분기말 총자본(자기자본),25804992000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002609,금융
우리금융지주,316140,2020Q1,2020-03-31,분기별 영업수익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002609,금융
우리금융지주,316140,2020Q1,2020-03-31,분기별 영업이익,773338000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002609,금융
우리금융지주,316140,2020Q1,2020-03-31,분기별 당기순이익(지배),518216000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002609,금융
우리금융지주,316140,2020Q1,2020-03-31,분기별 순이자이익,1462959000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002609,금융
우리금융지주,316140,2020Q1,2020-03-31,분기별 순수수료이익,273980000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002609,금융
우리금융지주,316140,2020Q1,2020-03-31,분기별 영업활동현금흐름,-1018206000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002609,금융
우리금융지주,316140,2020Q1,2020-03-31,분기말 지배지분 자본,21824115000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002609,금융
우리금융지주,316140,2020Q1,2020-03-31,분기말 종가,7650,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20200331&likeSrtnCd=316140 (serviceKey 제외),금융
우리금융지주,316140,2020Q1,2020-03-31,분기말 상장주식수,722267683,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20200331&likeSrtnCd=316140 (serviceKey 제외),금융
우리금융지주,316140,2020Q1,2020-03-31,분기말 시가총액,5525347774950,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20200331&likeSrtnCd=316140 (serviceKey 제외),금융
우리금융지주,316140,2020Q2,2020-06-30,분기말 자산총계,380077376000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814002659,금융
우리금융지주,316140,2020Q2,2020-06-30,분기말 부채총계,354325688000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814002659,금융
우리금융지주,316140,2020Q2,2020-06-30,분기말 총자본(자기자본),25751688000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814002659,금융
우리금융지주,316140,2020Q2,2020-06-30,분기별 영업수익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814002659,금융
우리금융지주,316140,2020Q2,2020-06-30,분기별 영업이익,399260000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814002659 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002609,금융
우리금융지주,316140,2020Q2,2020-06-30,분기별 당기순이익(지배),142348000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814002659 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002609,금융
우리금융지주,316140,2020Q2,2020-06-30,분기별 순이자이익,1477890000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814002659 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002609,금융
우리금융지주,316140,2020Q2,2020-06-30,분기별 순수수료이익,224369000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814002659 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002609,금융
우리금융지주,316140,2020Q2,2020-06-30,분기별 영업활동현금흐름,3530558000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814002659 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002609,금융
우리금융지주,316140,2020Q2,2020-06-30,분기말 지배지분 자본,22301193000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814002659,금융
우리금융지주,316140,2020Q2,2020-06-30,분기말 종가,8810,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20200630&likeSrtnCd=316140 (serviceKey 제외),금융
우리금융지주,316140,2020Q2,2020-06-30,분기말 상장주식수,722267683,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20200630&likeSrtnCd=316140 (serviceKey 제외),금융
우리금융지주,316140,2020Q2,2020-06-30,분기말 시가총액,6363178287230,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20200630&likeSrtnCd=316140 (serviceKey 제외),금융
우리금융지주,316140,2020Q3,2020-09-30,분기말 자산총계,380838911000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001288,금융
우리금융지주,316140,2020Q3,2020-09-30,분기말 부채총계,354630161000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001288,금융
우리금융지주,316140,2020Q3,2020-09-30,분기말 총자본(자기자본),26208750000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001288,금융
우리금융지주,316140,2020Q3,2020-09-30,분기별 영업수익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001288,금융
우리금융지주,316140,2020Q3,2020-09-30,분기별 영업이익,675160000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001288 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814002659,금융
우리금융지주,316140,2020Q3,2020-09-30,분기별 당기순이익(지배),480200000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001288 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814002659,금융
우리금융지주,316140,2020Q3,2020-09-30,분기별 순이자이익,1487439000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001288 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814002659,금융
우리금융지주,316140,2020Q3,2020-09-30,분기별 순수수료이익,232700000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001288 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814002659,금융
우리금융지주,316140,2020Q3,2020-09-30,분기별 영업활동현금흐름,-995426000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001288 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814002659,금융
우리금융지주,316140,2020Q3,2020-09-30,분기말 지배지분 자본,22753163000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001288,금융
우리금융지주,316140,2020Q3,2020-09-29,분기말 종가,8580,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20200929&likeSrtnCd=316140 (serviceKey 제외),금융
우리금융지주,316140,2020Q3,2020-09-29,분기말 상장주식수,722267683,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20200929&likeSrtnCd=316140 (serviceKey 제외),금융
우리금융지주,316140,2020Q3,2020-09-29,분기말 시가총액,6197056720140,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20200929&likeSrtnCd=316140 (serviceKey 제외),금융
우리금융지주,316140,2020Q4,2020-12-31,분기말 자산총계,399081017000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210318001162,금융
우리금융지주,316140,2020Q4,2020-12-31,분기말 부채총계,372355172000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210318001162,금융
우리금융지주,316140,2020Q4,2020-12-31,분기말 총자본(자기자본),26725845000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210318001162,금융
우리금융지주,316140,2020Q4,2020-12-31,분기별 영업수익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210318001162 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001288,금융
우리금융지주,316140,2020Q4,2020-12-31,분기별 영업이익,232636000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210318001162 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001288,금융
우리금융지주,316140,2020Q4,2020-12-31,분기별 당기순이익(지배),166502000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210318001162 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001288,금융
우리금융지주,316140,2020Q4,2020-12-31,분기별 순이자이익,1570224000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210318001162 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001288,금융
우리금융지주,316140,2020Q4,2020-12-31,분기별 순수수료이익,282990000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210318001162 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001288,금융
우리금융지주,316140,2020Q4,2020-12-31,분기별 영업활동현금흐름,2089049000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210318001162 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001288,금융
우리금융지주,316140,2020Q4,2020-12-31,분기말 지배지분 자본,23053608000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210318001162,금융
우리금융지주,316140,2020Q4,2020-12-30,분기말 종가,9730,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20201230&likeSrtnCd=316140 (serviceKey 제외),금융
우리금융지주,316140,2020Q4,2020-12-30,분기말 상장주식수,722267683,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20201230&likeSrtnCd=316140 (serviceKey 제외),금융
우리금융지주,316140,2020Q4,2020-12-30,분기말 시가총액,7027664555590,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20201230&likeSrtnCd=316140 (serviceKey 제외),금융
우리금융지주,316140,2021Q1,2021-03-31,분기말 자산총계,416104384000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517001875,금융
우리금융지주,316140,2021Q1,2021-03-31,분기말 부채총계,388926054000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517001875,금융
우리금융지주,316140,2021Q1,2021-03-31,분기말 총자본(자기자본),27178330000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517001875,금융
우리금융지주,316140,2021Q1,2021-03-31,분기별 영업수익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517001875,금융
우리금융지주,316140,2021Q1,2021-03-31,분기별 영업이익,933512000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517001875,금융
우리금융지주,316140,2021Q1,2021-03-31,분기별 당기순이익(지배),667103000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517001875,금융
우리금융지주,316140,2021Q1,2021-03-31,분기별 순이자이익,1619666000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517001875,금융
우리금융지주,316140,2021Q1,2021-03-31,분기별 순수수료이익,358461000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517001875,금융
우리금융지주,316140,2021Q1,2021-03-31,분기별 영업활동현금흐름,1123964000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517001875,금융
우리금융지주,316140,2021Q1,2021-03-31,분기말 지배지분 자본,23512894000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517001875,금융
우리금융지주,316140,2021Q1,2021-03-31,분기말 종가,10100,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20210331&likeSrtnCd=316140 (serviceKey 제외),금융
우리금융지주,316140,2021Q1,2021-03-31,분기말 상장주식수,722267683,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20210331&likeSrtnCd=316140 (serviceKey 제외),금융
우리금융지주,316140,2021Q1,2021-03-31,분기말 시가총액,7294903598300,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20210331&likeSrtnCd=316140 (serviceKey 제외),금융
우리금융지주,316140,2021Q2,2021-06-30,분기말 자산총계,421270606000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210817002100,금융
우리금융지주,316140,2021Q2,2021-06-30,분기말 부채총계,393110432000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210817002100,금융
우리금융지주,316140,2021Q2,2021-06-30,분기말 총자본(자기자본),28160174000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210817002100,금융
우리금융지주,316140,2021Q2,2021-06-30,분기별 영업수익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210817002100,금융
우리금융지주,316140,2021Q2,2021-06-30,분기별 영업이익,1050328000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210817002100 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517001875,금융
우리금융지주,316140,2021Q2,2021-06-30,분기별 당기순이익(지배),752595000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210817002100 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517001875,금융
우리금융지주,316140,2021Q2,2021-06-30,분기별 순이자이익,1702953000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210817002100 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517001875,금융
우리금융지주,316140,2021Q2,2021-06-30,분기별 순수수료이익,370993000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210817002100 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517001875,금융
우리금융지주,316140,2021Q2,2021-06-30,분기별 영업활동현금흐름,-6143097000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210817002100 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517001875,금융
우리금융지주,316140,2021Q2,2021-06-30,분기말 지배지분 자본,24559151000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210817002100,금융
우리금융지주,316140,2021Q2,2021-06-30,분기말 종가,11450,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20210630&likeSrtnCd=316140 (serviceKey 제외),금융
우리금융지주,316140,2021Q2,2021-06-30,분기말 상장주식수,722267683,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20210630&likeSrtnCd=316140 (serviceKey 제외),금융
우리금융지주,316140,2021Q2,2021-06-30,분기말 시가총액,8269964970350,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20210630&likeSrtnCd=316140 (serviceKey 제외),금융
우리금융지주,316140,2021Q3,2021-09-30,분기말 자산총계,438184910000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211115002238,금융
우리금융지주,316140,2021Q3,2021-09-30,분기말 부채총계,409870139000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211115002238,금융
우리금융지주,316140,2021Q3,2021-09-30,분기말 총자본(자기자본),28314771000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211115002238,금융
우리금융지주,316140,2021Q3,2021-09-30,분기별 영업수익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211115002238,금융
